model,load_8bit,prompt_mode,seed,dialect,correct_answer_prob,distractor_probs,generated_answer,chose_correct_answer,chose_correct_answer_num,generated_correct_answer,generated_correct_answer_num,transcript,correct_answer,distractors
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_in,0.2293853461742401,"[0.42294278740882874, 0.0021013247314840555, 0.014932183548808098, 0.32066768407821655, 0.00997072272002697]","""Ship""

---

Trans",False,0,False,0,"Speaker0: hmm ahh
Speaker0: oh no
Speaker0: how how
Speaker0: actually ahh
Speaker0: how can I explain this word?
Speaker0: hmm
Speaker0: I don't have any idea about this word to explain you
Speaker0: ahh but
Speaker0: but the word is ending with
Speaker0: hmm
Speaker0: have you seen titanic movie?
Speaker1: yes
Speaker0: ahh
Speaker0: in that ahh in that movie the main role of that movie consists the movie is running in one
Speaker0: huge gigant.
Speaker1: Ship, Titanic ship?
Speaker0: ahh not
Speaker0: Titanic ship but
Speaker1: Ship
Speaker0: The word is ending with ship but in that we have many types of ships.
Speaker1: okay
Speaker0: ahh can you guess the
Speaker1: friendship
Speaker1: Is it right?
Speaker0: no no
Speaker1: Is it correct?
Speaker1: then
Speaker0: hmm
Speaker0: I think I guess it is some somewhat hard to guess the word.",Censorship,"['Communication', 'Suppression', 'Speech', 'Political', 'Redact']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_in,0.0003809667832683772,"[0.08367488533258438, 0.08672132343053818, 0.03451233729720116, 0.12138569355010986, 0.6733248233795166]","""Speaker0: uh
Speaker",False,0,False,0,"Speaker0: ok next.
Speaker1: um
Speaker1: uh In a in week what we consist of?",Day,"['Night', 'Sun', 'Hours', 'Weeks', 'Awake']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_in,0.16586394608020782,"[0.07909202575683594, 0.04755157604813576, 0.000873023469466716, 0.004280492663383484, 0.7023389339447021]","""fish""

---

Transcript",False,0,False,0,"Speaker0: Okay, next next
Speaker1: It is a aquatic animal, uh
Speaker1: a mostly china people will eat this
Speaker1: thing.
Speaker0: Fish.
Speaker1: No. that is aquatic
Speaker1: thing but not fish exactly.",Octopus,"['Tentacles', 'Ocean', 'Arms', 'Eight', 'Squid']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_in,0.26605188846588135,"[0.029423698782920837, 0.02429613657295704, 0.007487302180379629, 0.672590434551239, 0.00015052990056574345]","""Fish""

---

Trans",False,0,False,0,"Speaker0: Okay next.
Speaker0: A way, a way, where the places of fishes are in
Speaker0: in home for suppose in home we, we want to
Speaker0: fishes.",Aquarium,"['Water', 'Sea', 'Zoo', 'Fishbowl', 'Home']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_in,0.19910089671611786,"[0.000977442949078977, 0.10523440688848495, 0.08502326905727386, 0.21283230185508728, 0.3968317210674286]","""India""

---

Trans",False,0,False,0,"Speaker1: Okay, I will tell ah this was a um,
Speaker1: um,
Speaker1: This is a big,
Speaker1: um,
Speaker1: This is a big country,
Speaker0: Okay.
Speaker1: ah where
Speaker1: You are really love this place,
Speaker1: ah where ah for that place any icon is there to specify that country?
Speaker0: Yeah ah,
Speaker1: any kind of like towers, bridges something over there?
Speaker0: like where we can if we say Hyderabad is icon for Charminar like that.
Speaker0: ah ah,
Speaker0: which city?
Speaker0: ah,",London,"['City', 'England', 'Bridge', 'Capital', 'Metropolitan']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_in,0.3484703600406647,"[0.4043290913105011, 5.444895123218885e-06, 8.319268090417609e-06, 0.22807954251766205, 0.01910720393061638]","""Computer""

---

Trans",False,0,False,0,"Speaker1: Okay?
Speaker0: Yeah.
Speaker1: uh this is a word which we uh daily we will be working on this
Speaker0: Computer?
Speaker1: Yeah, and there is one more word before it which we always keep our things uh private to us.",Personal Computer,"['Laptop', 'Desktop', 'Mobile', 'Hard Drive', 'Wifi']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_in,0.10644187033176422,"[0.06212862953543663, 0.00025967101100832224, 0.15175220370292664, 0.037761054933071136, 0.6416566967964172]","""Speaker0: Where the soldier would wear",False,0,False,0,"Speaker0: Okay, this is a word were.
Speaker0: Where the soldier would wear this thing during when they go to ahh
Speaker0: war
Speaker0: Ya, ya, ya.",Armour,"['Metal', 'Use', 'Costume', 'Knight', 'Protection']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_in,0.00019573915051296353,"[8.353376324521378e-05, 0.19290317595005035, 2.917282108683139e-05, 0.2820490002632141, 0.5247393846511841]","""Designing""

---",False,0,False,0,"Speaker0: This a thing this is a ah what to say?
Speaker0: Hmm where ah we,
Speaker0: ah have you opened any?
Speaker0: hmm
Speaker0: hmm hm what to say?
Speaker0: ah this is a comp, computer language,
Speaker1: Okay.
Speaker0: Very easy language.
Speaker0: I think we have learned it, if you are a ah uh,
Speaker0: I mean CSC student,
Speaker1: Okay, ah may be it's like a like a DBMS or java,
Speaker0: yeah, yeah yeah come again ah it is a like ah it's a designing one.",Html,"['Browser', 'Webpage', 'Documents', 'Scripting', 'Markup']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_in,0.8309111595153809,"[0.06500408798456192, 0.0008603165624663234, 0.0855192169547081, 0.004757351707667112, 0.012947864830493927]","""Tom and Jerry""

---",True,1,False,0,"Speaker0: uh this is a have you heard this Jerry Jerry?
Speaker0: Jerry?
Speaker1: Yeah I like Tom and Jerry.
Speaker1: Tom
Speaker0: Yeah no no no uh his friend?
Speaker1: Tom and Jerry
Speaker0: No no I I don't want Jerry.. I want only
Speaker1: Okay Tom
Speaker0: Yeah Tom uh
Speaker0: Sorry uh that was a, this is a first word and second word is
Speaker0: uh
Speaker0: uh I think is uh
Speaker0: uh,
Speaker0: uh have you heard about brand?
Speaker1: uhm brand okay
Speaker0: uh take takeout
Speaker0: and in that input Y at last
Speaker1: Brandy
Speaker1: Tom
Speaker1: Tom Tom Brandy
Speaker0: uh yeah but it's what you are telling is uh
Speaker0: Uh I said to takeout n and y at the last",Tom Brady,"['Quarterback', 'Nfl', 'Patriots', 'Catch', 'Touchdown']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_in,0.8942228555679321,"[0.020417049527168274, 0.011351533234119415, 0.02890712581574917, 0.00042857154039666057, 0.04467292129993439]","""Chris Christiano""

---",True,1,False,0,"Speaker1: Well here I can find
Speaker1: A word of a person.
Speaker1: Hmm
Speaker1: A he is a
Speaker1: player.
Speaker0: OK
Speaker1: Uhm, game
Speaker1: I can not say. Uh it's a game player with the ball.
Speaker1: Unlikes, we use for that.
Speaker0: Oh
Speaker0: OK
Speaker1: He is mostly known for that game.
Speaker0: Football.
Speaker1: Yeah, Yes.
Speaker0: Do you know I know.
Speaker1: Yes, uh the full name of that person?
Speaker0: Full name of that person actually.
Speaker0: Something like Chris
Speaker1: Yes Yes
Speaker1: Christi. Uh I am not getting that word. Christi
Speaker1: Christiano
Speaker1: Yes you all",Cristiano Ronaldo,"['Striker', 'Soccer', 'Famous', 'Fast', 'Football']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_in,0.6154353022575378,"[0.0461546964943409, 0.006603131536394358, 0.026234013959765434, 0.3055623769760132, 1.0460372322995681e-05]","""World""

---

Transcript",True,1,False,0,"Speaker1: Here I can find a word
Speaker1: It's it has three words.
Speaker1: ah we like kids mostly like to watch that its loved by
Speaker0: Cartoon
Speaker1: ah Mostly like ah mostly like that
Speaker1: See now hotstar you know the Hotstar, right?
Speaker1: in hotstar the new hotstar yes the second one is that
Speaker0: Disney hotstar
Speaker1: There are three words right, the first one is that the second word is that
Speaker1: hmm The third one is
Speaker1: the third word is
Speaker1: hmm
Speaker1: How could I say that?
Speaker1: ah entire Earth what do you call the entire Earth like
Speaker0: World
Speaker1: Yes that is the third word.",Walt Disney World,"['Epcot', 'Orlando', 'Travel', 'Adventure', 'Fun']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_in,0.17926649749279022,"[0.042605262249708176, 0.6881500482559204, 0.012403118424117565, 0.016906891018152237, 0.0606682114303112]","""Script""

---

Transcript",False,0,False,0,"Speaker0: Yes, he is four letter word.
Speaker0: ahh, If you watch a movie
Speaker0: what is the main
Speaker0: thing that we, that first we see that and go
Speaker0: like.
Speaker0: ahh.
Speaker0: not that not it script like if you gone over, if you gone got your movie.
Speaker1: Is that a person?
Speaker0: Yes, obviously its a person.",Hero,"['Superman', 'Batman', 'Combat', 'Fight', 'Justice']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_in,0.5445628762245178,"[0.16383084654808044, 0.07348266243934631, 0.1490793079137802, 0.008450102992355824, 0.06059415265917778]","""Waka, waka""

---",True,1,False,0,"Speaker0: Now here I got a word.
Speaker0: A seven letter word.
Speaker0: And it's also a name of a person.
Speaker0: Who is very famous
Speaker0: and her song is also too famous when there is a
Speaker0: football game. I guess you know this song, a famous song.
Speaker0: Waka, waka song, you now that?
Speaker1: Oh, ho! Ok, Yeah!
Speaker0: Do you know the singer name of that singer?
Speaker1: Some like
Speaker1: Heer
Speaker1: Something big
Speaker0: Famous song yes, yes, yes it's that.
Speaker0: It's right. The famous singer and dancer",Shakira,"['Colombian', 'Singer', 'Female', 'Latina', 'Dancer']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_in,0.4617418050765991,"[0.15641839802265167, 0.05225565284490585, 0.005835023242980242, 0.0501987598836422, 0.27355027198791504]","""Individuals""

---",True,1,False,0,"Speaker1: Yeah.
Speaker0: Actually here is the person.
Speaker1: Okay.
Speaker1: Yeah,
Speaker0: they will fight,
Speaker0: they will fight for us.
Speaker1: Are they army or navy army people?
Speaker0: Yeah, yeah, yeah, yeah
Speaker1: Ahh
Speaker0: But individual person what we call the individuals?",Soldier,"['Barracks', 'War', 'Militar', 'Army', 'Weapon']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_in,0.028581351041793823,"[0.7101893424987793, 0.03335029259324074, 0.034552350640296936, 5.676731120729528e-07, 0.19332610070705414]","""Rose""

---

Trans",False,0,False,0,"Speaker1: Ok.
Speaker0: Ok, so there in an another word.
Speaker0: Uh,
Speaker0: where it will be in plant.
Speaker1: Ok, flower?
Speaker0: It is one of the favorite, It is the one of the favorite flower for everyone.
Speaker1: Rose?
Speaker0: Yeah, yeah, yeah, for that for the stemps what what the things will be there?
Speaker1: Leaves?
Speaker0: A part from leaves?
Speaker1: For a rose?",Thorn,"['Rose', 'Prick', 'Bush', 'Side', 'Stem']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_in,0.10388823598623276,"[0.00026595272356644273, 0.01529911532998085, 0.7677615880966187, 0.11135965585708618, 0.001425450318492949]","""mountains""

---

Trans",False,0,False,0,"Speaker0: Ok.
Speaker1: Yeah!
Speaker0: So here is an another word.
Speaker0: It's a, it's a one word.
Speaker1: Ok.
Speaker0: It's a one word, it will used for the
Speaker0: some towers type, it it will be so
Speaker1: Tall, mountains?
Speaker0: tall, tall
Speaker0: Yeah, yeah, yeah
Speaker1: Mountains.
Speaker0: Another word for that, another word for that?
Speaker1: Mountains also be called as",Cliff,"['Height', 'Fall', 'Mountain', 'Ravine', 'Abis']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_in,0.05227241665124893,"[0.7457526326179504, 0.02764187753200531, 0.05091458186507225, 0.05973609909415245, 0.06368229538202286]","""Mosquito""

---",False,0,False,0,"Speaker0: okay
Speaker0: so this is the one of the
Speaker0: this is one of the
Speaker1: a theme
Speaker0: where we get from, no
Speaker0: How should I say this?
Speaker0: It is I can automatic like that
Speaker0: will be if it get this will be admitted in the hospital.
Speaker1: fever
Speaker0: yeah yeah yeah yeah
Speaker1: like that
Speaker0: stay there, stay there
Speaker1: okay
Speaker0: it will be
Speaker0: It will be that fever will be caused by that one fly.
Speaker1: Mosquitos?
Speaker0: yeah yeah yeah yeah if it that bite
Speaker1: What is that you one is the type of fever which we get by the mosquito bite.
Speaker0: yeah yeah yeah yeah",Malaria,"['Mosquito', 'Disease', 'Parasite', 'Fever', 'Tropical']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_in,0.9168190360069275,"[0.0001280111027881503, 4.065593657287536e-06, 0.02899019606411457, 0.0540546253323555, 4.027251179650193e-06]",The secret word that the guesser is trying to,True,1,False,0,"Speaker1: Okay so yet and I guess.
Speaker0: yeah
Speaker0: I mean you need to guess
Speaker1: yes yes
Speaker1: I have to guess and you have to say something.
Speaker0: yes
Speaker0: okay start
Speaker1: I mean you have to describe anything.
Speaker0: okay yes
Speaker0: It's like a
Speaker0: I mean say
Speaker0: It's like a entertainment.
Speaker1: anything
Speaker0: and the people we used to go for I mean for a place to get entertained
Speaker0: and
Speaker0: It can be it can be showed in type of shows like daily two two shows three shows.
Speaker1: okay
Speaker0: okay
Speaker1: Is it a theater?
Speaker0: no
Speaker0: a theater is a place
Speaker0: the whatever the thing they shown
Speaker0: is what you have to guess.
Speaker0: okay
Speaker0: So basically in theater what we going to I mean see?",Cinema,"['Movie', 'Screen', 'Film', 'Hollywood', 'Camera']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_in,0.23333311080932617,"[0.04197387024760246, 0.18413615226745605, 0.2734227776527405, 0.015823032706975937, 0.2513110637664795]","""Soldier""

---",False,0,False,0,"Speaker1: Okay.
Speaker0: Okay good.
Speaker1: Next thats completed next
Speaker1: Ahh
Speaker1: Next like a kind of i mean
Speaker1: what you say the kind of army man but not our countries.
Speaker1: I mean they used to I mean used to
Speaker1: use some kind of weapons
Speaker1: So with that weapon they are been I mean recognized okay. With that weapons they have been recognized as a some I mean some name you have to guess that name
Speaker1: and its basic like a
Speaker0: like soldier
Speaker1: a sorry
Speaker0: Soldier
Speaker1: No its based on like china china or something other countries not ours.
Speaker1: Yes, yes.
Speaker1: done.",Samurai,"['Japan', 'Warrior', 'Ninja', 'Sword', 'Katana']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_in,0.1333349049091339,"[1.0848379133676644e-05, 0.039935655891895294, 0.554864764213562, 0.2718530297279358, 7.557354138043593e-07]",The secret word that the guesser is trying to,False,0,False,0,"Speaker0: Ok.
Speaker1: Ok.
Speaker0: Tell me the word, I mean describe the word.
Speaker1: Ok. If, you are not use to go that place
Speaker1: that usually it as uh largest piece
Speaker1: like the ancient thing
Speaker1: and it has a
Speaker1: like
Speaker1: ancient things used to
Speaker1: It is use to be a rarely. But it has a larger thing like it has value on it.
Speaker0: Value, you say value?
Speaker1: Yes, value.
Speaker0: Ok, Is it kind of, I mean thing or a emotion or a kind of activity?
Speaker1: No, no it is a place.
Speaker1: It is the place where people use to go to see the things.
Speaker0: Ok, like
Speaker0: Ancient times things, right?
Speaker0: Taj, taj Taj mahal?
Speaker1: Yes, yes
Speaker1: We can say
Speaker1: No, no, no, no.
Speaker1: Which one ok, but here this is a place where people use to go to see the product. Which were used on ancient, ancient
Speaker0: Ok.
Speaker1: In that ancient play the
Speaker1: the photos.
Speaker0: Ok, it's kind of a something
Speaker0: war, I mean war weapons?
Speaker1: Obviously, some kind of war weapon, some kind of
Speaker1: like cloths,
Speaker0: Ok.
Speaker0: Is it a sword?
Speaker1: Sword?
Speaker1: Yes, there but you have to recognize that place?
Speaker1: What we call?",Museum,"['Art', 'Building', 'Painting', 'Exhibition', 'Collection']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_in,0.9625588059425354,"[1.5009169374025078e-06, 0.005341191776096821, 0.0021122151520103216, 0.010072203353047371, 0.01991412229835987]","""dresses""

---",True,1,False,0,"Speaker1: Okay
Speaker0: And here is word with two names
Speaker0: two names that we
Speaker0: our dresses
Speaker1: ok
Speaker0: dresses at
Speaker1: It's a thing?
Speaker0: Yeah it's a thing.
Speaker1: okay
Speaker0: must it in our house
Speaker0: It's a must and should things with our house and wherever dresses get
Speaker0: washed.",Washing machine,"['Machine', 'Appliance', 'Drum', 'Spin', 'Soap']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_in,0.0001504466636106372,"[0.040941961109638214, 4.036208338220604e-05, 0.7951322793960571, 0.06141950562596321, 0.10231538116931915]","""rainbow""

---

Trans",False,0,False,0,"Speaker1: Okay.
Speaker1: And here is another word.
Speaker0: Okay.
Speaker1: Uh, this is a one word.
Speaker1: Okay, In our uh, process for normally nor and mine. What are the process which are furnish our and mine another is rainbow and one more is",Cloud,"['Sky', 'Clear', 'Rain', 'Sun', 'Thunder']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_in,0.7979740500450134,"[9.271218004869297e-06, 0.025306832045316696, 0.1322905719280243, 4.041165084345266e-05, 0.044378966093063354]","""Pass""

---

Transcript",True,1,False,0,"Speaker0: Ok.
Speaker0: Ok, ok.
Speaker0: Here is a one word.
Speaker1: Ok.
Speaker0: Ok, here is a one word, as split into two words.
Speaker1: OK
Speaker0: Uh, first word I will explain you. First word is the one of where we write the exam and will qualify, the qualify the another word. Pass the first word is that and second word is that uh
Speaker1: Pass.
Speaker1: OK
Speaker0: Uh yeah, and another word is that uh OK.
Speaker0: This is the in basing on the first word
Speaker0: Uh
Speaker0: Aeroplan.",Passport,"['Document', 'Abroad', 'Travel', 'Control', 'Visa']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_in,0.8179756999015808,"[0.15032728016376495, 0.027804501354694366, 0.0018619595794007182, 2.0722331100841984e-05, 0.0020098283421248198]","""Chameleon""

---",True,1,True,1,"Speaker1: Okay, then go for skip?
Speaker0: Yeah, skip the question.
Speaker0: Okay
Speaker1: Okay
Speaker0: Okay here is one of the
Speaker0: animal but not animal it will creep.
Speaker1: Ok
Speaker0: It will change it will change their colors.",Chameleon,"['Reptile', 'Lizard', 'Invisible', 'Color', 'Eyes']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_in,0.9072163701057434,"[0.06977465003728867, 0.009222532622516155, 4.724476457340643e-05, 0.0066973245702683926, 0.007041893433779478]","""Bread""

---

Trans",True,1,False,0,"Speaker1: Ok.
Speaker0: Ok
Speaker0: Ok here is a one word but I'll use it as two words.
Speaker1: OK.
Speaker0: I mean like two words I'll I explain you second word.
Speaker1: Ok
Speaker0: I will moving the second word. First second word is that we have nine planets. Right? What is a first planet?
Speaker1: Ahh
Speaker1: Mercury
Speaker0: Next,
Speaker1: Venus,
Speaker0: Next
Speaker1: Mars,
Speaker0: Ok that is the second word.
Speaker1: Ok, Mars.
Speaker0: Ok and
Speaker0: Ok yeah will eat
Speaker0: one white type
Speaker0: bread, right?
Speaker1: Bun?
Speaker0: No, no wait yeah
Speaker0: Ok no no bun bread, keep the word bread.
Speaker1: Ok.
Speaker0: Ok, we have a coffee right?
Speaker1: Bru
Speaker0: Ya perfect perfect there are three words. Keep it three words and if you don't want anything what will say
Speaker1: No
Speaker0: Perfect
Speaker1: Ok and I think Now I need to add the both words.",Bruno Mars,"['Sensational', 'Musician', 'Pop', 'Young', 'Artist']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_in,0.7603728175163269,"[0.05671323090791702, 0.027194155380129814, 0.052381481975317, 0.06187623366713524, 0.04146202653646469]","""Garam Masala""

---",True,1,False,0,"Speaker1: Okay. Here is a one word.
Speaker0: Okay.
Speaker1: Without that our food is
Speaker1: Like incomplete. What is that?
Speaker0: What. Garam Masala.
Speaker1: Another word for that. Another word for that.
Speaker0: Uh.
Speaker0: Spices.
Speaker1: Perfect.
Speaker1: Uh
Speaker1: Instead of
Speaker1: Spy
Speaker1: Spee",Species,"['Animal', 'Biology', 'Plants', 'Classification', 'Nature']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_in,0.19712749123573303,"[0.0031914571300148964, 0.4429115056991577, 0.13434627652168274, 0.2021476775407791, 0.020275644958019257]","""Shell""

---

Transcript",False,0,False,0,"Speaker1: Okay. perfect. This is the one of the ornament, one of the ornament. Where we get in
Speaker0: Okay.
Speaker1: water?
Speaker0: Some shells.",Pearl,"['Gem', 'Jewelry', 'Necklace', 'Oyster', 'Ocean']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_in,0.24876436591148376,"[0.06600365787744522, 0.08675366640090942, 0.03108843043446541, 0.018509946763515472, 0.548879861831665]","""Cold""

---

Trans",False,0,False,0,"Speaker0: Okay, um okay.
Speaker0: ah this is two words,
Speaker1: Okay.
Speaker0: this is two word but okay, first one is that when we get that it's one of the disease, when we get that our nose will get runny,
Speaker1: Okay cold.
Speaker1: cold.
Speaker0: That is first word, that is first word and second word is that
Speaker0: ah, when we fight each country, when two countries will fight, what is that called?",Cold War,"['United States', 'Soviet Union', 'Gorbachev', 'Berlin Wall', 'Cuban Missile Crisis']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_in,0.14448882639408112,"[0.06186303123831749, 0.15597741305828094, 0.26014378666877747, 0.260917991399765, 0.1166088655591011]","""Sand""

---

Trans",False,0,False,0,"Speaker0: Okay, here is the word uh
Speaker0: okay, what can you say
Speaker0: mostly we can see this in
Speaker0: uh what we call not exactly in beach side but we can see in beach side what we see.
Speaker1: Sand.
Speaker0: uh, Another name for sand?.",Mud,"['Rain', 'Soil', 'Earth', 'Water', 'Dirt']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_in,0.9303233623504639,"[0.0007165290298871696, 0.05355406552553177, 0.008993052877485752, 0.003289333777502179, 0.0031236319337040186]","""Selena Gomez""",True,1,False,0,"Speaker1: Oh wow!
Speaker1: ah,
Speaker1: ah, I guess she is a celebrity, not in
Speaker1: Tollywood not in bollywood she is in from
Speaker1: Hollywood.
Speaker1: A famous singer.
Speaker0: famous singer?
Speaker0: famous singer in bollywood a? One second,
Speaker1: ah,
Speaker1: But her name is in in two words not completely a one word but two two words.
Speaker0: Okay.
Speaker0: ah?
Speaker1: popular
Speaker1: she is very popular.
Speaker0: Okay, once
Speaker0: ah is it female right?
Speaker1: Ah she is female.
Speaker1: No.
Speaker0: Rehana?
Speaker1: not, ah not Selena Gomez, not Rehana,
Speaker1: ah not Taylor Swift, ah",Jennifer Lopez,"['Latina', 'Beautiful', 'Singer', 'Musician', 'Dancer']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_in,0.45010098814964294,"[0.27421271800994873, 0.23383645713329315, 0.0001031215360853821, 0.00013280636630952358, 0.041613899171352386]","""love""

---

Trans",True,1,False,0,"Speaker1: Now a days we can't live with with this thing.
Speaker1: Uh, the world is running over on it.
Speaker0: On it
Speaker0: love
Speaker1: not love
Speaker1: we can
Speaker1: We can purchase anything if we have that.",Money,"['Currency', 'Cash', 'Value', 'Price', 'Exchange']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_in,0.25224769115448,"[0.0029119797982275486, 0.0011395561741665006, 4.877220271737315e-05, 0.743618905544281, 3.305566497147083e-05]","""Girl""

---

Trans",False,0,False,0,"Speaker1: Ah, usually I am explaining the word ah, usually for every
Speaker0: Yeah!
Speaker1: What we call? Every every every ah, while filling our form we give our
Speaker1: like what we call?
Speaker1: Ah, ah for example if girl gets married her
Speaker1: What we call?",Surname,"['Name', 'Family', 'Children', 'Father', 'Relative']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_in,0.002137542702257633,"[0.001407321309670806, 0.4387877583503723, 0.0006368121248669922, 0.3468780517578125, 0.2101525366306305]","""hours""

---

Trans",False,0,False,0,"Speaker1: Uhm, here is a word.
Speaker1: Uh its just a single word.
Speaker1: Uh
Speaker1: What we call in time we use only uh
Speaker1: say that uh
Speaker1: Like hours
Speaker0: OK
Speaker1: Hours, minutes and another one
Speaker1: then remove s over there.",Second,"['First', 'Third', 'Count', 'Grade', 'Ordinal']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_in,0.04948407784104347,"[0.5346038937568665, 0.006825706455856562, 0.18783263862133026, 0.027882272377610207, 0.19337140023708344]","""Pimples""

---",False,0,False,0,"Speaker0: Correct.
Speaker0: Ah,
Speaker0: uh, I guess this is uh
Speaker0: one thing uh, this is attack on our
Speaker0: body on
Speaker0: black kind of
Speaker0: thing when
Speaker1: Pimples, allergy?
Speaker0: No
Speaker1: Any black marks like spots, moles?
Speaker0: Uh, like black ahead but it's a patch kind of thing are there.",Acne,"['Pimples', 'Zits', 'Blemish', 'Skin', 'Teenager']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_in,0.0049529848620295525,"[0.0009402488358318806, 6.0500089603010565e-05, 0.14818806946277618, 0.3724353611469269, 0.4734228253364563]","""Process""

---

Transcript",False,0,False,0,"Speaker0: Light ok.
Speaker1: Um
Speaker1: Clear. Um what we will see in TV?
Speaker0: Pic, movies, serials
Speaker1: What what that process we call?
Speaker0: Ok process
Speaker1: What that process we call?",Watch,"['Time', 'Numbers', 'Hours', 'Crown', 'Hands']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_in,0.1519118994474411,"[0.015764441341161728, 0.02744295820593834, 0.05108065903186798, 0.01816515438258648, 0.7356348633766174]","""School""

---

Trans",False,0,False,0,"Speaker0: Well here I can find a word of 4 letters
Speaker1: .Hmm
Speaker0: Uh
Speaker0: This make sound
Speaker1: OK
Speaker0: The when we were kids where we go
Speaker0: to study.
Speaker1: School
Speaker0: Yeah
Speaker0: Uh, when that rings we just we we are equally wait for that sound.
Speaker0: to exist",Bell,"['Toll', 'Church', 'Bronze', 'Clapper', 'School']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_in,0.05840728059411049,"[0.039019521325826645, 0.7795565724372864, 0.01551747415214777, 0.06310281902551651, 0.044396258890628815]","""Simons""

---

Trans",False,0,False,0,"Speaker1: well here got a word
Speaker0: hh.
Speaker1: what do we called dell system other what's for dell? Simons for dell.
Speaker0: a got.
Speaker1: they well.",Ghost,"['Fear', 'Bed Sheet', 'Chains', 'Castle', 'Haunted']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_in,0.5704843401908875,"[0.1357646882534027, 0.0018052004743367434, 0.010243145748972893, 0.2305040955543518, 0.05119851604104042]","""Ship""

---

Trans",True,1,False,0,"Speaker1: Yeah ahh What do we call a person who goes like ah
Speaker1: true water. What is the transpiration to water?
Speaker0: Ship.
Speaker0: Yeah
Speaker1: What is the person what is the person called who goes in that thing?
Speaker1: What do we call?",Sailor,"['Soldier', 'Uniform', 'Harbor', 'Ship', 'Popeye']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_in,0.9278976917266846,"[1.1773948244808707e-05, 0.005494600627571344, 0.0058178286999464035, 0.012350977398455143, 0.04842710494995117]","""Speaker1: I think it's",True,1,False,0,Speaker0: Yeah here I got a thing uh which most of us daily use that to wash our clothes.,Washing machine,"['Machine', 'Appliance', 'Drum', 'Spin', 'Soap']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_in,0.6967934370040894,"[1.837646095737e-06, 0.05921784043312073, 0.2073240727186203, 0.03049212321639061, 0.0061706253327429295]","""America""

---

Transcript",True,1,False,0,"Speaker1: Is that ok to skip?
Speaker0: Yeah, it's ok.
Speaker0: Well here I got a word, like two word
Speaker0: about uh, where there are white people what do we call that? Like we black we call it as African?
Speaker1: Ok, America.
Speaker0: Right, I mean and the first one is?
Speaker0: See if we have a team like cricket team, will have a one main person like
Speaker1: Captain.
Speaker0: The leader, yeah! Combine that both words.",Captain America,"['Movie', 'Fictional', 'Superhero', 'Comic Book', 'Marvel']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_in,0.08277491480112076,"[0.0002287912357132882, 0.009614414535462856, 0.09040485322475433, 0.8168473243713379, 0.00012976890138816088]","""English""

---

Transcript",False,0,False,0,"Speaker0: Yeah here I got again two words.
Speaker0: next what, what are we doing now?
Speaker1: We are speaking.
Speaker0: Yeah, speaking in which
Speaker1: English
Speaker0: Yes what
Speaker0: in English what, what
Speaker0: What is that thing English?",English Language,"['Write', 'Usa', 'Speak', 'Britain', 'Read']"
