model,load_8bit,prompt_mode,seed,dialect,correct_answer_prob,distractor_probs,generated_answer,chose_correct_answer,chose_correct_answer_num,generated_correct_answer,generated_correct_answer_num,transcript,correct_answer,distractors
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_in,0.0024387906305491924,"[0.00010618544911267236, 0.15889625251293182, 0.06361492723226547, 0.7678110003471375, 0.007132810540497303]","__________

Please guess the secret word",False,0,False,0,"Speaker0: Okay, So, easy and very famous it us.
Speaker0: So, usually we are working wight now, right? with are work stations where the work stations are placed.
Speaker1: yes.
Speaker1: I mean, you mean
Speaker0: where the a system or laptop where the left leg has been placed or system
Speaker1: on it",Table,"['Eat', 'Desk', 'Chair', 'Furniture', 'Wood']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_in,1.0182317055296153e-05,"[0.5620259046554565, 2.923890860984102e-05, 0.19180376827716827, 0.04429153352975845, 0.201839417219162]","_________

Please guess the secret word.",False,0,False,0,"Speaker0: Okay.
Speaker0: So usually a like we are working for someone else right
Speaker0: so what that person called
Speaker1: Ya",Client,"['Salesman', 'Pay', 'Buy', 'Shop', 'Business']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_in,0.0025196296628564596,"[0.10498321801424026, 0.6685790419578552, 0.2174019068479538, 4.108820576220751e-05, 0.00647516967728734]","_______________

Please guess the secret",False,0,False,0,"Speaker1: Ok. what it is?
Speaker1: So basically
Speaker1: It's one kind of not exactly the thing it's kind of activity.
Speaker1: So
Speaker1: so basically it is necessary to make a hole complete I mean
Speaker1: funda, Oh! sorry I can't use that.
Speaker1: ah
Speaker1: It is a
Speaker1: Ok let's
Speaker1: let's get clear, get clear by using mathematics.
Speaker1: You must be familiar with mathematics kind of thing, right?
Speaker1: Like we use to take numbers, right ?
Speaker0: Ya.
Speaker1: What that numbers we will call?
Speaker0: Numbers you mean
Speaker1: ah
Speaker1: Like
Speaker1: the basic numbers.
Speaker1: Like it is not a character use to like if it is a words.
Speaker0: Natural numbers,
Speaker1: Ah
Speaker0: Whole numbers,
Speaker1: More more more than",Integral,"['Essential', 'Fundamental', 'Necessary', 'Basic', 'Inherent']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_in,0.6576847434043884,"[0.05443895235657692, 0.28758782148361206, 2.7014810388692467e-09, 1.627385444180618e-07, 0.00028830478549934924]","Jesus

---

Now, you have",True,1,False,0,"Speaker0: Yeah!
Speaker0: Here
Speaker0: uh, this is of
Speaker0: four letter word. I mean four different words.
Speaker1: Ok.
Speaker0: Ah,
Speaker0: actually
Speaker0: we have different religious, right?
Speaker0: Can you say?
Speaker1: Like
Speaker1: religious, you mean religion?
Speaker1: Ok, like
Speaker1: Hindu, Muslim, Christians and Punjabis.
Speaker0: Yeah
Speaker0: yeah, yeah third one.
Speaker1: Ok, Christians ok.
Speaker0: Ah, what, what are like
Speaker0: What we call their, their God?
Speaker0: The worshiping God?
Speaker1: Jesus, right?
Speaker0: Yeah, It uh we we can see when
Speaker0: related to that word there is a place.
Speaker1: Ok.
Speaker1: There is a place
Speaker0: some some
Speaker0: we get that place. That is very famous.
Speaker0: Ah, in olden olden days like we use that.
Speaker1: Ok.
Speaker0: That
Speaker0: that is a name of some
Speaker0: person.
Speaker1: Ok, it's a name of like God or something?
Speaker0: It's not, it's a person uh, actually king. King or queen I mean I am not familiar with. It's a king or queen some person.
Speaker1: Ok.
Speaker0: Uh,
Speaker1: Ok, I think
Speaker1: No, I am not getting that.
Speaker0: And the last we play some games, right?
Speaker1: Yeah, yeah, yeah, Ok.
Speaker0: All over the world.
Speaker0: Uh, what is that game called like every year we play.
Speaker0: Recently
Speaker0: uh, from our
Speaker0: won, uh uh won a medal.
Speaker1: Ok, Olympics, Is that only Olympics?
Speaker0: Yeah, hmm
Speaker0: Not, can you please remove all, I mean three alphabets from the last. What is it called?
Speaker1: Olympics, Ok, Olympics, Olympi, Olympia?
Speaker0: Yeah, uh like last word is
Speaker1: Ok.
Speaker0: that
Speaker0: Uh, first one is like uh
Speaker0: Actually in US is famous for one
Speaker0: one thing, the one who holds that, what is that?
Speaker1: Ok, statue, statue, statue of Columbia, I think.
Speaker0: Yeah.
Speaker0: The, what you said?
Speaker1: Statue of Columbia, I think. The one is which is famous in America or something.
Speaker0: Hmm, yeah remove that uh Columbia and say that what is it?
Speaker1: Ok, Statue of Olympia?
Speaker0: Uh, no middle you have two words Olympia is the last word. And second one I told you the Jesus thing, right?
Speaker1: Ok.",Statue of Zeus at Olympia,"['Greece', 'Athens', 'Site', 'History', 'Greek']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_in,0.05958687141537666,"[0.1047670841217041, 1.2101275387976784e-05, 0.14229080080986023, 0.6518068313598633, 0.04153626039624214]","__________

Please let me know when",False,0,False,0,"Speaker0: Ahh
Speaker0: We ahh for a stone ahh we make a design right, what is it called?
Speaker0: Like ahh They do some not only stone for anything, what what are they called they plan something and do it.
Speaker1: Okay",Architect,"['Building', 'Plan', 'Sketch', 'Design', 'Construction']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_in,5.357690679375082e-05,"[0.00028667005244642496, 9.001274884212762e-05, 0.0024267742410302162, 0.6826657056808472, 0.31447726488113403]","January

Please let me know if you want",False,0,False,0,"Speaker0: Um,
Speaker0: We get um,
Speaker0: what is
Speaker0: uh,
Speaker0: I'm born in January.
Speaker0: Like, what is the 5th of January is one, what is five in it?",May,"['Month', 'Spring', 'Name', 'Possibly', 'Fifth']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_in,0.023066703230142593,"[0.4433167576789856, 0.017860282212495804, 0.0037336673121899366, 0.40242069959640503, 0.10960178822278976]","Sleep

---

Now, using",False,0,False,0,"Speaker1: Ah,
Speaker1: ah, So
Speaker1: ah, will get it when we are not conscious.
Speaker0: Not conscious,
Speaker1: So, by our mind will be absent
Speaker0: Ok, comma?
Speaker1: Ah,
Speaker1: You are little bit closer but
Speaker0: Hospital?
Speaker1: Not
Speaker1: No no it's not like are we hospitalized or we are not ill like that. But uh in our will
Speaker1: will daily will do that actually.
Speaker0: Yoga, yoga, sleeping?
Speaker1: When we will be unconscious
Speaker0: sleep?
Speaker1: Yes, yes exactly and will get
Speaker1: will get this when while we are
Speaker1: sleeping.",Dream,"['Sleep', 'Goal', 'Hope', 'Hallucination', 'Lucid']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_in,0.6796160936355591,"[0.0008580262074247003, 0.0008993718074634671, 0.23880749940872192, 0.06605830788612366, 0.013760742731392384]","milk

---

Now, based on",True,1,False,0,"Speaker0: neatness,
Speaker1: Okay, ah so I'm describing about
Speaker1: a person,
Speaker0: Okay.
Speaker1: So,
Speaker1: give me one sec.
Speaker1: ah,
Speaker1: ah from where we get the milk?
Speaker0: Cow.
Speaker1: ah so yes yes exactly, ah what will call the person?
Speaker0: buffalo, cow
Speaker0: which person?
Speaker1: ah any person
Speaker0: milk man,
Speaker0: person? I didn't get
Speaker1: Like ah I calling you like a girl,
Speaker0: Okay.
Speaker0: human being
Speaker1: It's be like
Speaker1: what?
Speaker0: human being.
Speaker0: Human being.
Speaker1: So I'm I'm calling you like a girl right? when ah we have we ah when somebody standing like a male person, what you will call that person?
Speaker0: Okay.
Speaker1: I'm calling you like girl, okay what is the opposite of girl?
Speaker0: Boy.
Speaker1: Okay, combine the two words, the first one and this one,
Speaker0: girl boy.
Speaker1: ah no no no, you said,
Speaker1: ah from where we will get the milk?",Cowboy,"['Gun', 'Hat', 'Horse', 'Western', 'Saloon']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_in,0.03768381476402283,"[0.8734210133552551, 0.030484065413475037, 0.0023188164923340082, 0.017125828191637993, 0.03896644338965416]","_________

Please fill in the blank with",False,0,False,0,"Speaker1: Okay, It is a bird.
Speaker0: Okay.
Speaker1: Many people like the bird.
Speaker1: The bird can speak also.
Speaker1: It is a",Parrot,"['Bird', 'Talk', 'Colorful', 'Fly', 'Pirate']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_in,6.463856152549852e-06,"[2.9665461624972522e-06, 0.013821323402225971, 0.986166775226593, 4.3622642920126964e-07, 1.9758556391025195e-06]","Hyderabad

---

Now,",False,0,False,0,"Speaker1: Its a
Speaker1: What we call? It is Hyderabad.
Speaker0: capital city
Speaker1: no no no
Speaker1: like
Speaker1: What is a place where where you live?
Speaker0: Turkapally
Speaker1: What is it called?
Speaker0: city
Speaker1: no
Speaker1: Like city but its a another word.
Speaker1: What is Hyderabad? What Hyderabad we call, Hyderabad
Speaker1: or Delhi. What is the Delhi?
Speaker1: What we call actually?
Speaker0: place
Speaker1: No it's yeah place your closure.
Speaker1: Its a place but another word.
Speaker0: So it's another word for Hyderabad.
Speaker1: not Hyderabad. It's for every we can we we will use we use this word for every place.
Speaker0: so
Speaker1: for Hyderabad will used for Delhi
Speaker0: city
Speaker1: no. Its start with the I can't say the starting word.
Speaker1: Its a  similar to word.
Speaker0: okay Telangana
Speaker1: no
Speaker1: Its not Telangana, will we call which like
Speaker1: for every
Speaker1: place will called this word.
Speaker1: for America, for Africa
Speaker1: like that
Speaker0: situation, position
Speaker1: no
Speaker0: place, city,
Speaker0: location,",Country,"['State', 'Nation', 'Government', 'Border', 'Flag']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_in,0.9957663416862488,"[0.00010875435691559687, 0.0021675063762813807, 4.530773003352806e-05, 0.0004302500165067613, 0.001481859595514834]","Sequence

Please let me know if you",True,1,False,0,"Speaker0: Uh,
Speaker0: It's a all order of
Speaker0: How to called order?
Speaker0: It's a like 1 2 3 like
Speaker1: Yeah
Speaker0: Yeah, How to we call Actually?
Speaker1: Sequence.
Speaker0: Yeah
Speaker0: Half part is?
Speaker1: What?",Sequel,"['Movie', 'Second', 'Story', 'Series', 'Show']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_in,0.04676375165581703,"[0.14794962108135223, 0.0034907800145447254, 0.0010605884017422795, 0.3181997537612915, 0.48253554105758667]","_______________

Please guess the secret",False,0,False,0,"Speaker1: Okay.
Speaker1: It's a
Speaker1: It's a word
Speaker0: hmm
Speaker1: ah
Speaker1: ah it's come
Speaker1: after
Speaker1: Ah, it's a images or ideas, emotions
Speaker1: usually occurred in the mind
Speaker1: Its all are occurred in the mind.
Speaker1: so
Speaker1: it is happened
Speaker1: in nights only.
Speaker0: ah when we sleep do it happen?
Speaker1: Yes.",Dream,"['Sleep', 'Goal', 'Hope', 'Hallucination', 'Lucid']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_in,0.2024877369403839,"[0.2092275321483612, 0.035953834652900696, 0.002469578292220831, 1.2965331279701786e-06, 0.5498600006103516]","_______________

Please let me know",False,0,False,0,"Speaker1: Uh, yeah.
Speaker1: Uh,
Speaker1: uh it's a name, I think it's a name.
Speaker1: Um, we have brand names also there.
Speaker1: We have lot of brands, right? Like Jack & Jones or Flying Machine,
Speaker1: okay, U.S. Polo.
Speaker0: Hm.
Speaker1: We have lot of  brands, right? Uh, it's a it's uh a, of part of a brand names.
Speaker0: Can you give hint of any short any shortcut of that
Speaker0: Brand?
Speaker0: Hmm?
Speaker1: Okay.
Speaker0: For Flying Machine, FM we say.
Speaker1: Yeah.
Speaker0: Like that.
Speaker1: It's a unit of light.",Kelvin,"['Celsius', 'Temperature', 'Absolute', 'Scale', 'Fahrenheit']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_in,0.1911144256591797,"[0.37449395656585693, 2.131488326995168e-05, 0.01981617882847786, 0.4055103361606598, 0.00904381088912487]","__________

Please guess the secret word",False,0,False,0,"Speaker0: It's a uh, it's a word, it's very dangerous.
Speaker0: Uh, like it's a dangerous thing.
Speaker0: It used for some treatments
Speaker0: and some cuttings.
Speaker0: Ok?
Speaker0: Ah,
Speaker1: Treatments?
Speaker0: Yeah, it is used for treatments, high treatments.
Speaker1: Is it a light?
Speaker0: Yeah.
Speaker1: It is use for eyes treatment.
Speaker0: Yeah it's eye treatment.",Laser,"['Light', 'Device', 'Beam', 'Technology', 'Optical']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_in,0.9216346144676208,"[1.6514833987457678e-05, 0.052539803087711334, 0.009618014097213745, 0.01618746481835842, 3.6287135571910767e-06]","Doll

Please let me know if you",True,1,False,0,"Speaker0: uh
Speaker0: another name of doll
Speaker1: Doll
Speaker0: yeah
Speaker1: oh is it",Toy,"['Children', 'Santa', 'Gift', 'Kids', 'Play']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_in,0.03389979898929596,"[0.0005658871377818286, 0.49609464406967163, 0.001318533206358552, 0.3417755663394928, 0.12634563446044922]","__________

Please guess the secret word",False,0,False,0,"Speaker0: Ya
Speaker0: It is
Speaker0: what is daily to survey
Speaker1: food
Speaker0: a like
Speaker0: other think
Speaker1: water
Speaker0: ya ya
Speaker0: work in another another name like water",Drink,"['Cup', 'Water', 'Glass', 'Hydrate', 'Beverage']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_in,0.725690484046936,"[0.18152542412281036, 0.051457807421684265, 0.024287112057209015, 0.006704508792608976, 0.010334708727896214]","Name

Please let me know if you want",True,1,False,0,"Speaker0: It is like
Speaker0: One of the
Speaker0: Pen name
Speaker0: which we used in school school days.
Speaker1: Cello point pen
Speaker1: Fine Grip
Speaker0: No no no
Speaker1: Raynolds
Speaker0: Uh yeah yeah
Speaker0: The there are two words like
Speaker0: before
Speaker1: This is a second word or first word.
Speaker0: Yeah this is second word
Speaker1: First word is
Speaker1: Name
Speaker0: Yeah name, related to the same",Ryan Reynolds,"['Canadian', 'Blake', 'Deadpool', 'Actor', 'Film']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_in,0.07601094245910645,"[0.8305877447128296, 0.07915035635232925, 0.01330453809350729, 0.0001247540203621611, 0.0008216759306378663]","Earth

---

Please let me know",False,0,False,0,"Speaker1: Uh, yeah this is like
Speaker1: Um
Speaker1: Nine system is we have now, uh where we stay?
Speaker1: What because
Speaker0: Nine system comes to the systems.
Speaker1: No, I like
Speaker0: Nine generations?
Speaker1: Like solar galaxy,
Speaker1: that one
Speaker0: Universe?
Speaker1: Yeah universe still not
Speaker1: so much have like independently.
Speaker1: Uh, independently one
Speaker1: And where we are staying its now. We will call.
Speaker0: Earth?
Speaker1: Oh Yeah yeah. What we called in Erath in other language like?",Planet,"['Earth', 'Venus', 'Saturn', 'Space', 'Mass']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_in,0.9335482120513916,"[0.0001858743344200775, 0.04065743088722229, 7.895952762737579e-07, 0.02457159198820591, 0.0010361169697716832]","Cold

Please let me know if you want",True,1,False,0,"Speaker1: ha yeah got a one word um
Speaker1: um
Speaker1: How can I explain?
Speaker1: uh mostly kids do that thing
Speaker1: I'm explaining the second half of the word
Speaker1: um
Speaker1: um whether um may we can  call chilled another word
Speaker0: chilled means like who will
Speaker1: no uh
Speaker1: not cool cold okay uh first word is cold I'm explaining about next word
Speaker1: um infants and not infants kids do more that thing whole day they will do only one thing eating sleeping
Speaker1: they will do that thing
Speaker0: playing with
Speaker1: uh yeah not playing just
Speaker0: play ok
Speaker1: Now attach that both words
Speaker1: yeah correctly guessed",Coldplay,"['Band', 'British', 'Music', 'Rock', 'Concert']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_in,0.8739088773727417,"[0.0016771442024037242, 0.10453551262617111, 2.9463453756761737e-06, 0.006864621303975582, 0.013010857626795769]","___________

Please guess the secret word",True,1,False,0,"Speaker0: Hmm, It's a
Speaker0: ah,
Speaker0: uh, it's pieces the that thing is that consist of wings.
Speaker0: uh, that's pieces in like grey color.
Speaker0: What I can say?
Speaker0: That's pieces legs is in pinkish color.
Speaker1: Ok, can you say where we can see the
Speaker0: Most, ok we will find these bird things in Hyderabad more.
Speaker1: Uh, can yo tell a particular place.
Speaker0: Uh, Charminar like",Pigeon,"['Peace', 'Bird', 'White', 'Messenger', 'Dove']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_in,0.1316007673740387,"[0.8458865284919739, 0.0003006642509717494, 0.002188993152230978, 0.02001357078552246, 9.479266736889258e-06]","Killer

Please let me know if you",False,0,False,0,"Speaker1: Hmm
Speaker1: hmm
Speaker1: How can I explain this word?
Speaker1: ahh
Speaker1: we can see more TV shows not show but we can see daily episodes.
Speaker1: What we call in Netflix or in TV?
Speaker0: We call them series.
Speaker1: ah in
Speaker1: In another word of series?
Speaker1: The person who
Speaker1: do some commit crime,
Speaker0: He is a killer.
Speaker1: Killer is another word I'm expecting about the first part of the word
Speaker1: What we call daily episodes?
Speaker0: Daily episodes means?
Speaker0: our
Speaker0: mothers will watch
Speaker1: Exactly",Serial Killer,"['Murderer', 'Crazy', 'Dangerous', 'Kill', 'Hurt']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_in,0.10627219825983047,"[0.019160790368914604, 1.8147376977140084e-05, 0.00022129104763735086, 0.6901162266731262, 0.1842113882303238]","Russia

Please let me know if you want",False,0,False,0,"Speaker1: Ok.
Speaker1: Ah, Largest continent in the world
Speaker0: Ok.
Speaker1: Ah, like area wise.
Speaker1: Which country?
Speaker0: Largest
Speaker0: vast area,
Speaker1: vast area?
Speaker1: Russia but
Speaker1: We need to add N over there, at the end.
Speaker0: Russian
Speaker1: We speak
Speaker0: What they speak?
Speaker1: Yeah,
Speaker1: Ok.",Russian Language,"['Slavic', 'Country', 'Speech', 'Moscow', 'Tolstoy']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_in,0.730476438999176,"[0.11762787401676178, 0.03569667041301727, 1.3331276704775519e-06, 0.11619418114423752, 3.4084189337590942e-06]","stage

Please let me know if you want",True,1,False,0,"Speaker0: uh
Speaker0: It's it's a word actually it's a single word I will describe in
Speaker1: okay
Speaker0: The first word is where you perform where you perform the acting skills
Speaker1: stage
Speaker0: What is that?.
Speaker1: stage stage
Speaker0: Ok done and the second word is for a for a sports person he is a trainer?.",Stagecoach,"['Vehicle', 'Horse', 'Transport', 'Coach', 'West']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_in,0.05032888427376747,"[0.006279793567955494, 0.48364436626434326, 0.448173463344574, 0.011573010124266148, 4.6991866042844777e-07]","__________

Please guess the secret word",False,0,False,0,"Speaker0: Okay.
Speaker1: Yeah, this is a
Speaker1: What it call?
Speaker1: We use we use this in you can you will wrap your
Speaker1: you will wrap your",Aluminium,"['Metal', 'Foil', 'Wrap', 'Chemical', 'Element']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_in,0.08887273818254471,"[0.08603082597255707, 0.1234159991145134, 0.6725390553474426, 0.012050015851855278, 0.01709131710231304]","_________

Please guess the secret word.",False,0,False,0,"Speaker1: This is what we wear all the day.
Speaker0: cloths
Speaker1: cloths and add V3 formula",Clothing,"['Pants', 'Shirt', 'Fabric', 'Outfit', 'Dress']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_in,0.00043897985597141087,"[0.594632089138031, 0.003754107980057597, 0.0892551839351654, 0.023944320157170296, 0.2879753112792969]","__________

Please guess the secret word",False,0,False,0,"Speaker1: Okay this is called, okay I will tell in another way.
Speaker0: okay
Speaker1: ha
Speaker1: You can ha
Speaker1: you can jump ha by
Speaker1: by putting the force on it
Speaker1: like or accepts ha okay you will have you can see that in your refill or in your pen.",Spring,"['Summer', 'Season', 'Autumn', 'Flowers', 'Allergy']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_in,0.1321919858455658,"[0.37661227583885193, 0.06618944555521011, 0.06067562848329544, 0.28946420550346375, 0.07486654818058014]","_________

Please guess the secret word.",False,0,False,0,"Speaker1: Okay, This is a
Speaker1: I am telling about a speeches and
Speaker0: okay
Speaker1: we will flite
Speaker1: get it will be in green color
Speaker1: has a
Speaker1: red color beak.",Parrot,"['Bird', 'Talk', 'Colorful', 'Fly', 'Pirate']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_in,0.042650699615478516,"[0.02263442799448967, 2.495073204045184e-06, 0.008975301869213581, 0.508983314037323, 0.41675373911857605]","_____________

Please let me know your",False,0,False,0,"Speaker1: This is the biggest ah biggest
Speaker1: ah biggest
Speaker1: What we use in
Speaker1: use in
Speaker1: ah okay let me do one thing ah what we will have in home other than doors?
Speaker0: Windows.
Speaker1: Okay done it's a second word.
Speaker0: Okay.
Speaker1: You can see
Speaker0: can I can I, I think the windows of a I mean are you saying in the terms of okay Microsoft Microsoft.
Speaker1: Got it.",Microsoft Windows,"['Software', 'System', 'Operating', 'Computer', 'Bill Gates']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_in,0.04414913430809975,"[0.19122274219989777, 0.7255343198776245, 0.0007290684734471142, 4.24622328409896e-08, 0.0383647158741951]","Thermometer

---

Please let",False,0,False,0,"Speaker1: Yeah, Ok this is called
Speaker1: When you go to a doctor
Speaker0: Ok!
Speaker1: Go to a doctor he will check something.
Speaker0: Uh! Thermometer.
Speaker1: Will check something.
Speaker0: Thermometer.
Speaker1: Uh, thermometer and what's the reading called?",Kelvin,"['Celsius', 'Temperature', 'Absolute', 'Scale', 'Fahrenheit']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_in,0.36652395129203796,"[0.6226297616958618, 5.6480832427041605e-05, 0.0091193662956357, 0.001591027365066111, 7.937275222502649e-05]","__________

Please let me know when",False,0,False,0,"Speaker0: It's like,
Speaker0: It's it
Speaker0: Eh uh, the thing
Speaker0: it is which used to cool our ice.
Speaker0: What is that?",Cucumber,"['Vegetable', 'Green', 'Pickle', 'Food', 'Dill']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_in,3.4359575806774956e-07,"[1.163525757874595e-05, 0.006429955363273621, 0.9935578107833862, 1.2787498349098314e-07, 5.4172115682149524e-08]","India

---

Now, based on",False,0,False,0,"Speaker1: Done.
Speaker1: Next one
Speaker1: Ahh
Speaker1: The
Speaker1: If if we say
Speaker1: group of districts
Speaker1: we say
Speaker1: something right?
Speaker1: So
Speaker1: Ahh we say something like, right? Uh, so group of states what we called?
Speaker0: Territory.
Speaker1: No no
Speaker1: Guess something group of states what will be called?
Speaker0: United.
Speaker1: No no group of states?
Speaker1: Entire thing group of states what will be called?
Speaker1: India is dash?
Speaker1: Is it something is, yes yes.",Country,"['State', 'Nation', 'Government', 'Border', 'Flag']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_in,0.06979981064796448,"[0.5933082699775696, 0.0007900684722699225, 0.013790338300168514, 0.32001346349716187, 0.0022979513742029667]","Friendship

---

Now, based",False,0,False,0,"Speaker0: hmm ahh
Speaker0: oh no
Speaker0: how how
Speaker0: actually ahh
Speaker0: how can I explain this word?
Speaker0: hmm
Speaker0: I don't have any idea about this word to explain you
Speaker0: ahh but
Speaker0: but the word is ending with
Speaker0: hmm
Speaker0: have you seen titanic movie?
Speaker1: yes
Speaker0: ahh
Speaker0: in that ahh in that movie the main role of that movie consists the movie is running in one
Speaker0: huge gigant.
Speaker1: Ship, Titanic ship?
Speaker0: ahh not
Speaker0: Titanic ship but
Speaker1: Ship
Speaker0: The word is ending with ship but in that we have many types of ships.
Speaker1: okay
Speaker0: ahh can you guess the
Speaker1: friendship
Speaker1: Is it right?
Speaker0: no no
Speaker1: Is it correct?
Speaker1: then
Speaker0: hmm
Speaker0: I think I guess it is some somewhat hard to guess the word.",Censorship,"['Communication', 'Suppression', 'Speech', 'Political', 'Redact']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_in,2.9114988137735054e-05,"[0.23341913521289825, 0.025354435667395592, 0.002249340759590268, 0.00826792512089014, 0.7306801080703735]","_________

Please guess the secret word.",False,0,False,0,"Speaker0: ok next.
Speaker1: um
Speaker1: uh In a in week what we consist of?",Day,"['Night', 'Sun', 'Hours', 'Weeks', 'Awake']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_in,0.37525954842567444,"[0.0840190052986145, 0.04299045354127884, 0.001760787097737193, 0.0004834786814171821, 0.49548670649528503]","Fish

Please let me know if you want",False,0,False,0,"Speaker0: Okay, next next
Speaker1: It is a aquatic animal, uh
Speaker1: a mostly china people will eat this
Speaker1: thing.
Speaker0: Fish.
Speaker1: No. that is aquatic
Speaker1: thing but not fish exactly.",Octopus,"['Tentacles', 'Ocean', 'Arms', 'Eight', 'Squid']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_in,0.3801025152206421,"[0.020642267540097237, 0.011732470244169235, 0.0024450456257909536, 0.5850263237953186, 5.150894867256284e-05]","__________

Please guess the secret word",False,0,False,0,"Speaker0: Okay next.
Speaker0: A way, a way, where the places of fishes are in
Speaker0: in home for suppose in home we, we want to
Speaker0: fishes.",Aquarium,"['Water', 'Sea', 'Zoo', 'Fishbowl', 'Home']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_in,0.19793160259723663,"[0.0005758220795542002, 0.08802758157253265, 0.09430580586194992, 0.08060528337955475, 0.5385538935661316]","_______________

Please guess the secret",False,0,False,0,"Speaker1: Okay, I will tell ah this was a um,
Speaker1: um,
Speaker1: This is a big,
Speaker1: um,
Speaker1: This is a big country,
Speaker0: Okay.
Speaker1: ah where
Speaker1: You are really love this place,
Speaker1: ah where ah for that place any icon is there to specify that country?
Speaker0: Yeah ah,
Speaker1: any kind of like towers, bridges something over there?
Speaker0: like where we can if we say Hyderabad is icon for Charminar like that.
Speaker0: ah ah,
Speaker0: which city?
Speaker0: ah,",London,"['City', 'England', 'Bridge', 'Capital', 'Metropolitan']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_in,0.35150355100631714,"[0.3903049826622009, 1.4733859643456526e-07, 2.6209606858174084e-06, 0.25596484541893005, 0.0022238343954086304]","__________

Please guess the secret word",False,0,False,0,"Speaker1: Okay?
Speaker0: Yeah.
Speaker1: uh this is a word which we uh daily we will be working on this
Speaker0: Computer?
Speaker1: Yeah, and there is one more word before it which we always keep our things uh private to us.",Personal Computer,"['Laptop', 'Desktop', 'Mobile', 'Hard Drive', 'Wifi']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_in,0.12581013143062592,"[0.07139354199171066, 0.00011635117698460817, 0.18110370635986328, 0.03809086233377457, 0.5834853649139404]","__________

Please fill in the blank",False,0,False,0,"Speaker0: Okay, this is a word were.
Speaker0: Where the soldier would wear this thing during when they go to ahh
Speaker0: war
Speaker0: Ya, ya, ya.",Armour,"['Metal', 'Use', 'Costume', 'Knight', 'Protection']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_in,0.0008029656019061804,"[0.00032793128048069775, 0.4680265784263611, 0.00032158850808627903, 0.4777703881263733, 0.05275049805641174]","_____________

Please give your answer in",False,0,False,0,"Speaker0: This a thing this is a ah what to say?
Speaker0: Hmm where ah we,
Speaker0: ah have you opened any?
Speaker0: hmm
Speaker0: hmm hm what to say?
Speaker0: ah this is a comp, computer language,
Speaker1: Okay.
Speaker0: Very easy language.
Speaker0: I think we have learned it, if you are a ah uh,
Speaker0: I mean CSC student,
Speaker1: Okay, ah may be it's like a like a DBMS or java,
Speaker0: yeah, yeah yeah come again ah it is a like ah it's a designing one.",Html,"['Browser', 'Webpage', 'Documents', 'Scripting', 'Markup']"
